Source,,,,,Bronze Layer,,,,,,Silver 1,,,,,,,,,,
Source System,File/Table Name,Source Field Name,Data Type,Data Length,Schema Name,Table Name,Field Name,Data Type,Data Length,Transformation Rules,Schema Name,Table Name,Proposed Table Name,Physical Field NM,Physical Field NM (Temp),Logical Field Name,Data Type,Data Length,Business Rule,SQL Command,Transformation Rule
DMTM,Branch,REGION,varchar,50,BRZ_DMTM,Branch,REGION,varchar,,Direct,SLV_DMTM,BRANCH,BRANCH,REGION,,,varchar,,,,
DMTM,Branch,ADDRESS,varchar,200,BRZ_DMTM,Branch,ADDRESS,varchar,,Direct,SLV_DMTM,BRANCH,BRANCH,ADDR,,,varchar,,,,
DMTM,Branch,LOGDATE,datetime,,BRZ_DMTM,Branch,LOGDATE,timestamp_ntz,,Direct,SLV_DMTM,BRANCH,BRANCH,LOG_DT,,,timestamp_ntz,,,,
MAN,OPS_PRODUCT_MANUAL_MAPPING,ENTITY,nvarchar,50,BRZ_MAN,OPS_PRODUCT_MANUAL_MAPPING,ENTITY,varchar,,Direct,SLV_MAN,OPS_PRODUCT_MANUAL_MAPPING,OPS_PRODUCT_MANUAL_MAPPING,,,,varchar,,,,
MAN,OPS_PRODUCT_MANUAL_MAPPING,CHANNEL,nvarchar,50,BRZ_MAN,OPS_PRODUCT_MANUAL_MAPPING,CHANNEL,varchar,,Direct,SLV_MAN,OPS_PRODUCT_MANUAL_MAPPING,OPS_PRODUCT_MANUAL_MAPPING,,,,varchar,,,,
MAN,OPS_PRODUCT_MANUAL_MAPPING,PRODUCT ID,nvarchar,50,BRZ_MAN,OPS_PRODUCT_MANUAL_MAPPING,PRODUCT ID,varchar,,Direct,SLV_MAN,OPS_PRODUCT_MANUAL_MAPPING,OPS_PRODUCT_MANUAL_MAPPING,,,,varchar,,,,
MAN,OPS_PRODUCT_MANUAL_MAPPING,PLANID,nvarchar,50,BRZ_MAN,OPS_PRODUCT_MANUAL_MAPPING,PLANID,varchar,,Direct,SLV_MAN,OPS_PRODUCT_MANUAL_MAPPING,OPS_PRODUCT_MANUAL_MAPPING,,,,varchar,,,,
MAN,OPS_PRODUCT_MANUAL_MAPPING,SYARIAH,nvarchar,50,BRZ_MAN,OPS_PRODUCT_MANUAL_MAPPING,SYARIAH,varchar,,Direct,SLV_MAN,OPS_PRODUCT_MANUAL_MAPPING,OPS_PRODUCT_MANUAL_MAPPING,,,,varchar,,,,
MAN,OPS_PRODUCT_MANUAL_MAPPING,PRODUCTNAME,nvarchar,255,BRZ_MAN,OPS_PRODUCT_MANUAL_MAPPING,PRODUCTNAME,varchar,,Direct,SLV_MAN,OPS_PRODUCT_MANUAL_MAPPING,OPS_PRODUCT_MANUAL_MAPPING,,,,varchar,,,,
MAN,"FUND_MANAGERS_FEATURES (Possible from Investment Department, but Encoding column is from Data Innovation)",,,,BRZ_MAN,"FUND_MANAGERS_FEATURES (Possible from Investment Department, but Encoding column is from Data Innovation)",,,,Direct,SLV_MAN,"FUND_MANAGERS_FEATURES (Possible from Investment Department, but Encoding column is from Data Innovation)",,,,,,,,,
MAN,"PSOUR (PSOURCE/Bank Source possible from RLS, ask POS)",,,,BRZ_MAN,"PSOUR (PSOURCE/Bank Source possible from RLS, ask POS)",,,,Direct,SLV_MAN,"PSOUR (PSOURCE/Bank Source possible from RLS, ask POS)",,,,,,,,,
MAN,"OCCUPATION_POSITION (Possible from RLS, ask POS)",,,,BRZ_MAN,"OCCUPATION_POSITION (Possible from RLS, ask POS)",,,,Direct,SLV_MAN,"OCCUPATION_POSITION (Possible from RLS, ask POS)",,,,,,,,,
MAN,"RELIGION (Possible from RLS, ask POS)",,,,BRZ_MAN,"RELIGION (Possible from RLS, ask POS)",,,,Direct,SLV_MAN,"RELIGION (Possible from RLS, ask POS)",,,,,,,,,
MAN,"TRANSACTION_CODE (Possible from RLS, ask POS)",,,,BRZ_MAN,"TRANSACTION_CODE (Possible from RLS, ask POS)",,,,Direct,SLV_MAN,"TRANSACTION_CODE (Possible from RLS, ask POS)",,,,,,,,,
MAN,DIM_RANGEAGING,,,,BRZ_MAN,DIM_RANGEAGING,,,,Direct,SLV_MAN,DIM_RANGEAGING,,,,,,,,,
MDM,C_B_TELEPHONE_CONTACT,ROWID_OBJECT,bigint,,BRZ_MDM,C_B_TELEPHONE_CONTACT,ROWID_OBJECT,bigint,,Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,ROWID_OBJECT,,,bigint,,,,
MDM,C_B_TELEPHONE_CONTACT,CREATOR,nvarchar,50,BRZ_MDM,C_B_TELEPHONE_CONTACT,CREATOR,varchar,,Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,CREATOR,,,varchar,,,,
MDM,C_B_TELEPHONE_CONTACT,CREATE_DATE,varchar,75,BRZ_MDM,C_B_TELEPHONE_CONTACT,CREATE_DATE,varchar,,Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,CREATE_DT,,,varchar,,,,
MDM,C_B_TELEPHONE_CONTACT,UPDATED_BY,nvarchar,50,BRZ_MDM,C_B_TELEPHONE_CONTACT,UPDATED_BY,varchar,,Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,UPDATED_BY,,,varchar,,,,
MDM,C_B_TELEPHONE_CONTACT,LAST_UPDATE_DATE,varchar,75,BRZ_MDM,C_B_TELEPHONE_CONTACT,LAST_UPDATE_DATE,varchar,,Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,LAST_UPDATE_DT,,,varchar,,,,
MDM,C_B_TELEPHONE_CONTACT,CONSOLIDATION_IND,numeric,"38, 0",BRZ_MDM,C_B_TELEPHONE_CONTACT,CONSOLIDATION_IND,number,"38, 0",Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,IS_CONSOLIDATION,,,boolean,,,,
MDM,C_B_TELEPHONE_CONTACT,DELETED_IND,numeric,"38, 0",BRZ_MDM,C_B_TELEPHONE_CONTACT,DELETED_IND,number,"38, 0",Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,IS_DELETED,,,boolean,,,,
MDM,C_B_TELEPHONE_CONTACT,DELETED_BY,nvarchar,50,BRZ_MDM,C_B_TELEPHONE_CONTACT,DELETED_BY,varchar,,Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,DELETED_BY,,,varchar,,,,
MDM,C_B_TELEPHONE_CONTACT,DELETED_DATE,varchar,75,BRZ_MDM,C_B_TELEPHONE_CONTACT,DELETED_DATE,varchar,,Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,DELETED_DT,,,varchar,,,,
MDM,C_B_TELEPHONE_CONTACT,LAST_ROWID_SYSTEM,nvarchar,14,BRZ_MDM,C_B_TELEPHONE_CONTACT,LAST_ROWID_SYSTEM,varchar,,Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,LAST_ROWID_SYSTEM,,,varchar,,,,
MDM,C_B_TELEPHONE_CONTACT,DIRTY_IND,numeric,"38, 0",BRZ_MDM,C_B_TELEPHONE_CONTACT,DIRTY_IND,number,"38, 0",Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,IS_DIRTY,,,boolean,,,,
MDM,C_B_TELEPHONE_CONTACT,INTERACTION_ID,numeric,"38, 0",BRZ_MDM,C_B_TELEPHONE_CONTACT,INTERACTION_ID,number,"38, 0",Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,INTERACTION_ID,,,number,"38, 0",,,
MDM,C_B_TELEPHONE_CONTACT,HUB_STATE_IND,numeric,"38, 0",BRZ_MDM,C_B_TELEPHONE_CONTACT,HUB_STATE_IND,number,"38, 0",Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,IS_HUB_STATE,,,boolean,,,,
MDM,C_B_TELEPHONE_CONTACT,CM_DIRTY_IND,numeric,"38, 0",BRZ_MDM,C_B_TELEPHONE_CONTACT,CM_DIRTY_IND,number,"38, 0",Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,IS_CM_DIRTY,,,boolean,,,,
MDM,C_B_TELEPHONE_CONTACT,TELEPHONE_ADDR_TYPE_CD,nvarchar,10,BRZ_MDM,C_B_TELEPHONE_CONTACT,TELEPHONE_ADDR_TYPE_CD,varchar,,Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,TELEPHONE_ADDR_TYPE_CD,,,varchar,,,,
MDM,C_B_TELEPHONE_CONTACT,AREA_CD,nvarchar,10,BRZ_MDM,C_B_TELEPHONE_CONTACT,AREA_CD,varchar,,Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,AREA_CD,,,varchar,,,,
MDM,C_B_TELEPHONE_CONTACT,COUNTRY_CALLING_CD,nvarchar,10,BRZ_MDM,C_B_TELEPHONE_CONTACT,COUNTRY_CALLING_CD,varchar,,Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,COUNTRY_CALLING_CD,,,varchar,,,,
MDM,C_B_TELEPHONE_CONTACT,ENTITY_CD,nvarchar,10,BRZ_MDM,C_B_TELEPHONE_CONTACT,ENTITY_CD,varchar,,Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,ENTITY_CD,,,varchar,,,,
MDM,C_B_TELEPHONE_CONTACT,GOLDEN_FLAG,nvarchar,1,BRZ_MDM,C_B_TELEPHONE_CONTACT,GOLDEN_FLAG,varchar,,Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,IS_GOLDEN,,,boolean,,,,
MDM,C_B_TELEPHONE_CONTACT,EXTENSION_NO,numeric,"38, 0",BRZ_MDM,C_B_TELEPHONE_CONTACT,EXTENSION_NO,number,"38, 0",Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,EXTENSION_NO,,,number,"38, 0",,,
MDM,C_B_TELEPHONE_CONTACT,TELEPHONE_NO,nvarchar,100,BRZ_MDM,C_B_TELEPHONE_CONTACT,TELEPHONE_NO,varchar,,Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,TELEPHONE_NO,,,varchar,,,,
MDM,C_B_TELEPHONE_CONTACT,ROWID_PARTY,bigint,,BRZ_MDM,C_B_TELEPHONE_CONTACT,ROWID_PARTY,bigint,,Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,ROWID_PARTY,,,bigint,,,,
MDM,C_B_TELEPHONE_CONTACT,PKEY_TELEPHONE_CONT,nvarchar,255,BRZ_MDM,C_B_TELEPHONE_CONTACT,PKEY_TELEPHONE_CONT,varchar,,Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,PKEY_TELEPHONE_CONT,,,varchar,,,,
MDM,C_B_TELEPHONE_CONTACT,SRC_SYSTEM,nvarchar,10,BRZ_MDM,C_B_TELEPHONE_CONTACT,SRC_SYSTEM,varchar,,Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,SRC_SYSTEM,,,varchar,,,,
MDM,C_B_TELEPHONE_CONTACT,STD_TELEPHONE_NO,nvarchar,100,BRZ_MDM,C_B_TELEPHONE_CONTACT,STD_TELEPHONE_NO,varchar,,Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,STD_TELEPHONE_NO,,,varchar,,,,
MDM,C_B_TELEPHONE_CONTACT,LOGDATE,datetime,,BRZ_MDM,C_B_TELEPHONE_CONTACT,LOGDATE,timestamp_ntz,,Direct,SLV_MDM,C_B_TELEPHONE_CONTACT,C_B_TELEPHONE_CONTACT,LOG_DT,,,timestamp_ntz,,,,
MDM,C_B_PHYSICAL_CONTACT,ROWID_OBJECT,bigint,,BRZ_MDM,C_B_PHYSICAL_CONTACT,ROWID_OBJECT,bigint,,Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,ROWID_OBJECT,,,bigint,,,,
MDM,C_B_PHYSICAL_CONTACT,CREATOR,nvarchar,50,BRZ_MDM,C_B_PHYSICAL_CONTACT,CREATOR,varchar,,Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,CREATOR,,,varchar,,,,
MDM,C_B_PHYSICAL_CONTACT,CREATE_DATE,varchar,75,BRZ_MDM,C_B_PHYSICAL_CONTACT,CREATE_DATE,varchar,,Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,CREATE_DT,,,varchar,,,,
MDM,C_B_PHYSICAL_CONTACT,UPDATED_BY,nvarchar,50,BRZ_MDM,C_B_PHYSICAL_CONTACT,UPDATED_BY,varchar,,Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,UPDATED_BY,,,varchar,,,,
MDM,C_B_PHYSICAL_CONTACT,LAST_UPDATE_DATE,varchar,75,BRZ_MDM,C_B_PHYSICAL_CONTACT,LAST_UPDATE_DATE,varchar,,Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,LAST_UPDATE_DT,,,varchar,,,,
MDM,C_B_PHYSICAL_CONTACT,CONSOLIDATION_IND,numeric,"38, 0",BRZ_MDM,C_B_PHYSICAL_CONTACT,CONSOLIDATION_IND,number,"38, 0",Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,IS_CONSOLIDATION,,,boolean,,,,
MDM,C_B_PHYSICAL_CONTACT,DELETED_IND,numeric,"38, 0",BRZ_MDM,C_B_PHYSICAL_CONTACT,DELETED_IND,number,"38, 0",Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,IS_DELETED,,,boolean,,,,
MDM,C_B_PHYSICAL_CONTACT,DELETED_BY,nvarchar,50,BRZ_MDM,C_B_PHYSICAL_CONTACT,DELETED_BY,varchar,,Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,DELETED_BY,,,varchar,,,,
MDM,C_B_PHYSICAL_CONTACT,DELETED_DATE,varchar,75,BRZ_MDM,C_B_PHYSICAL_CONTACT,DELETED_DATE,varchar,,Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,DELETED_DT,,,varchar,,,,
MDM,C_B_PHYSICAL_CONTACT,LAST_ROWID_SYSTEM,nvarchar,14,BRZ_MDM,C_B_PHYSICAL_CONTACT,LAST_ROWID_SYSTEM,varchar,,Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,LAST_ROWID_SYSTEM,,,varchar,,,,
MDM,C_B_PHYSICAL_CONTACT,DIRTY_IND,numeric,"38, 0",BRZ_MDM,C_B_PHYSICAL_CONTACT,DIRTY_IND,number,"38, 0",Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,IS_DIRTY,,,boolean,,,,
MDM,C_B_PHYSICAL_CONTACT,INTERACTION_ID,numeric,"38, 0",BRZ_MDM,C_B_PHYSICAL_CONTACT,INTERACTION_ID,number,"38, 0",Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,INTERACTION_ID,,,number,"38, 0",,,
MDM,C_B_PHYSICAL_CONTACT,HUB_STATE_IND,numeric,"38, 0",BRZ_MDM,C_B_PHYSICAL_CONTACT,HUB_STATE_IND,number,"38, 0",Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,IS_HUB_STATE,,,boolean,,,,
MDM,C_B_PHYSICAL_CONTACT,CM_DIRTY_IND,numeric,"38, 0",BRZ_MDM,C_B_PHYSICAL_CONTACT,CM_DIRTY_IND,number,"38, 0",Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,IS_CM_DIRTY,,,boolean,,,,
MDM,C_B_PHYSICAL_CONTACT,PHYSICAL_ADDR_TYPE_CD,nvarchar,10,BRZ_MDM,C_B_PHYSICAL_CONTACT,PHYSICAL_ADDR_TYPE_CD,varchar,,Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,PHYSICAL_ADDR_TYPE_CD,,,varchar,,,,
MDM,C_B_PHYSICAL_CONTACT,ENTITY_CD,nvarchar,10,BRZ_MDM,C_B_PHYSICAL_CONTACT,ENTITY_CD,varchar,,Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,ENTITY_CD,,,varchar,,,,
MDM,C_B_PHYSICAL_CONTACT,GOLDEN_FLAG,nvarchar,50,BRZ_MDM,C_B_PHYSICAL_CONTACT,GOLDEN_FLAG,varchar,,Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,IS_GOLDEN,,,boolean,,,,
MDM,C_B_PHYSICAL_CONTACT,ROWID_PARTY,numeric,"38, 0",BRZ_MDM,C_B_PHYSICAL_CONTACT,ROWID_PARTY,number,"38, 0",Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,ROWID_PARTY,,,number,"38, 0",,,
MDM,C_B_PHYSICAL_CONTACT,ROWID_ADDRESS,bigint,,BRZ_MDM,C_B_PHYSICAL_CONTACT,ROWID_ADDRESS,bigint,,Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,ROWID_ADDR,,,bigint,,,,
MDM,C_B_PHYSICAL_CONTACT,PKEY_PHYSICAL_CONT,nvarchar,255,BRZ_MDM,C_B_PHYSICAL_CONTACT,PKEY_PHYSICAL_CONT,varchar,,Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,PKEY_PHYSICAL_CONT,,,varchar,,,,
MDM,C_B_PHYSICAL_CONTACT,SRC_SYSTEM,nvarchar,10,BRZ_MDM,C_B_PHYSICAL_CONTACT,SRC_SYSTEM,varchar,,Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,SRC_SYSTEM,,,varchar,,,,
MDM,C_B_PHYSICAL_CONTACT,STD_PHYSICAL_ADDR_TYPE_CD,nvarchar,10,BRZ_MDM,C_B_PHYSICAL_CONTACT,STD_PHYSICAL_ADDR_TYPE_CD,varchar,,Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,STD_PHYSICAL_ADDR_TYPE_CD,,,varchar,,,,
MDM,C_B_PHYSICAL_CONTACT,LOGDATE,datetime,,BRZ_MDM,C_B_PHYSICAL_CONTACT,LOGDATE,timestamp_ntz,,Direct,SLV_MDM,C_B_PHYSICAL_CONTACT,C_B_PHYSICAL_CONTACT,LOG_DT,,,timestamp_ntz,,,,
MDM,C_B_ADDRESS,ROWID_OBJECT,bigint,,BRZ_MDM,C_B_ADDRESS,ROWID_OBJECT,bigint,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,ROWID_OBJECT,,,bigint,,,,
MDM,C_B_ADDRESS,CREATOR,nvarchar,50,BRZ_MDM,C_B_ADDRESS,CREATOR,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,CREATOR,,,varchar,,,,
MDM,C_B_ADDRESS,CREATE_DATE,varchar,75,BRZ_MDM,C_B_ADDRESS,CREATE_DATE,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,CREATE_DT,,,varchar,,,,
MDM,C_B_ADDRESS,UPDATED_BY,nvarchar,50,BRZ_MDM,C_B_ADDRESS,UPDATED_BY,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,UPDATED_BY,,,varchar,,,,
MDM,C_B_ADDRESS,LAST_UPDATE_DATE,varchar,75,BRZ_MDM,C_B_ADDRESS,LAST_UPDATE_DATE,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,LAST_UPDATE_DT,,,varchar,,,,
MDM,C_B_ADDRESS,CONSOLIDATION_IND,numeric,"38, 0",BRZ_MDM,C_B_ADDRESS,CONSOLIDATION_IND,number,"38, 0",Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,IS_CONSOLIDATION,,,boolean,,,,
MDM,C_B_ADDRESS,DELETED_IND,numeric,"38, 0",BRZ_MDM,C_B_ADDRESS,DELETED_IND,number,"38, 0",Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,IS_DELETED,,,boolean,,,,
MDM,C_B_ADDRESS,DELETED_BY,nvarchar,50,BRZ_MDM,C_B_ADDRESS,DELETED_BY,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,DELETED_BY,,,varchar,,,,
MDM,C_B_ADDRESS,DELETED_DATE,varchar,75,BRZ_MDM,C_B_ADDRESS,DELETED_DATE,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,DELETED_DT,,,varchar,,,,
MDM,C_B_ADDRESS,LAST_ROWID_SYSTEM,nvarchar,14,BRZ_MDM,C_B_ADDRESS,LAST_ROWID_SYSTEM,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,LAST_ROWID_SYSTEM,,,varchar,,,,
MDM,C_B_ADDRESS,DIRTY_IND,numeric,"38, 0",BRZ_MDM,C_B_ADDRESS,DIRTY_IND,number,"38, 0",Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,IS_DIRTY,,,boolean,,,,
MDM,C_B_ADDRESS,INTERACTION_ID,numeric,"38, 0",BRZ_MDM,C_B_ADDRESS,INTERACTION_ID,number,"38, 0",Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,INTERACTION_ID,,,number,"38, 0",,,
MDM,C_B_ADDRESS,HUB_STATE_IND,numeric,"38, 0",BRZ_MDM,C_B_ADDRESS,HUB_STATE_IND,number,"38, 0",Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,IS_HUB_STATE,,,boolean,,,,
MDM,C_B_ADDRESS,CM_DIRTY_IND,numeric,"38, 0",BRZ_MDM,C_B_ADDRESS,CM_DIRTY_IND,number,"38, 0",Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,IS_CM_DIRTY,,,boolean,,,,
MDM,C_B_ADDRESS,ADDR_LINE_1,nvarchar,4000,BRZ_MDM,C_B_ADDRESS,ADDR_LINE_1,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,ADDR_LINE_1,,,varchar,,,,
MDM,C_B_ADDRESS,ADDR_LINE_2,nvarchar,4000,BRZ_MDM,C_B_ADDRESS,ADDR_LINE_2,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,ADDR_LINE_2,,,varchar,,,,
MDM,C_B_ADDRESS,ADDR_LINE_3,nvarchar,4000,BRZ_MDM,C_B_ADDRESS,ADDR_LINE_3,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,ADDR_LINE_3,,,varchar,,,,
MDM,C_B_ADDRESS,ADDR_LINE_4,nvarchar,4000,BRZ_MDM,C_B_ADDRESS,ADDR_LINE_4,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,ADDR_LINE_4,,,varchar,,,,
MDM,C_B_ADDRESS,ADDR_LINE_5,nvarchar,4000,BRZ_MDM,C_B_ADDRESS,ADDR_LINE_5,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,ADDR_LINE_5,,,varchar,,,,
MDM,C_B_ADDRESS,GPS_LOCATION,nvarchar,20,BRZ_MDM,C_B_ADDRESS,GPS_LOCATION,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,GPS_LOCATION,,,varchar,,,,
MDM,C_B_ADDRESS,CITY_NM,nvarchar,100,BRZ_MDM,C_B_ADDRESS,CITY_NM,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,CITY_NM,,,varchar,,,,
MDM,C_B_ADDRESS,STATE_RGN_CD,nvarchar,10,BRZ_MDM,C_B_ADDRESS,STATE_RGN_CD,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,STATE_RGN_CD,,,varchar,,,,
MDM,C_B_ADDRESS,COUNTRY_CD,nvarchar,100,BRZ_MDM,C_B_ADDRESS,COUNTRY_CD,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,COUNTRY_CD,,,varchar,,,,
MDM,C_B_ADDRESS,POSTAL_CD,nvarchar,20,BRZ_MDM,C_B_ADDRESS,POSTAL_CD,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,POSTAL_CD,,,varchar,,,,
MDM,C_B_ADDRESS,ELEVATION,nvarchar,20,BRZ_MDM,C_B_ADDRESS,ELEVATION,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,ELEVATION,,,varchar,,,,
MDM,C_B_ADDRESS,ENTITY_CD,nvarchar,10,BRZ_MDM,C_B_ADDRESS,ENTITY_CD,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,ENTITY_CD,,,varchar,,,,
MDM,C_B_ADDRESS,DEL_FLAG,nvarchar,1,BRZ_MDM,C_B_ADDRESS,DEL_FLAG,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,IS_DELETED,,,boolean,,,,
MDM,C_B_ADDRESS,STD_COUNTRY_CD,nvarchar,10,BRZ_MDM,C_B_ADDRESS,STD_COUNTRY_CD,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,STD_COUNTRY_CD,,,varchar,,,,
MDM,C_B_ADDRESS,STD_STATE_RGN_CD,nvarchar,10,BRZ_MDM,C_B_ADDRESS,STD_STATE_RGN_CD,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,STD_STATE_RGN_CD,,,varchar,,,,
MDM,C_B_ADDRESS,STD_STREET_NM,nvarchar,4000,BRZ_MDM,C_B_ADDRESS,STD_STREET_NM,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,STD_STREET_NM,,,varchar,,,,
MDM,C_B_ADDRESS,STD_SUB_DISTRICT,nvarchar,100,BRZ_MDM,C_B_ADDRESS,STD_SUB_DISTRICT,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,STD_SUB_DISTRICT,,,varchar,,,,
MDM,C_B_ADDRESS,STD_DISTRICT,nvarchar,100,BRZ_MDM,C_B_ADDRESS,STD_DISTRICT,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,STD_DISTRICT,,,varchar,,,,
MDM,C_B_ADDRESS,STD_CITY,nvarchar,100,BRZ_MDM,C_B_ADDRESS,STD_CITY,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,STD_CITY,,,varchar,,,,
MDM,C_B_ADDRESS,STD_PROVINCE,nvarchar,100,BRZ_MDM,C_B_ADDRESS,STD_PROVINCE,varchar,,Direct,SLV_MDM,C_B_ADDRESS,C_B_ADDRESS,STD_PROVINCE,,,varchar,,,,
