Target_Table,Target_Column,Source_Table,Source_Column
DimCLPCLGDaily,Begin Period,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[Begin Period]
DimCLPCLGDaily,Term (Year),IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[Term (Year)]
DimCLPCLGDaily,Term (Month),IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[Term (Month)]
DimCLPCLGDaily,End Period,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[End Period]
DimCLPCLGDaily,Medical,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[Medical]
DimCLPCLGDaily,Medical Type,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[Medical Type]
DimCLPCLGDaily,Class,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[Class]
DimCLPCLGDaily,Loan Type,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[Loan Type]
DimCLPCLGDaily,Notes,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[Notes]
DimCLPCLGDaily,Region/Branch,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[Region/Branch]
DimCLPCLGDaily,Region Name,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[Region Name]
DimCLPCLGDaily,FLAG_RECEIVED,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[FLAG_RECEIVED]
DimCLPCLGDaily,FLAG_DECIDE,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[FLAG_DECIDE]
DimCLPCLGDaily,FLAG_PENDING,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[FLAG_PENDING]
DimCLPCLGDaily,FLAG_PROCESS,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[FLAG_PROCESS]
DimCLPCLGDaily,InsertDate,IDAS_CLP_CLG_SNAP_DAILY,(system)
DimCLPCLGDaily,LastModifiedDate,IDAS_CLP_CLG_SNAP_DAILY,(system / SCD2)
DimCLPCLGDaily,LogDate,IDAS_CLP_CLG_SNAP_DAILY,(system)
DimCLGBranch,CLGBranchKey,IDAS_CLP_CLG_SNAP_DAILY,(identity)
DimCLGBranch,BranchId,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.BranchID
DimCLGBranch,BranchName,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.BranchName
DimCLGBranch,InsertDate,IDAS_CLP_CLG_SNAP_DAILY,(system)
DimCLGBranch,LastModifiedDate,IDAS_CLP_CLG_SNAP_DAILY,(hardcoded)
DimCLGBranch,LogDate,IDAS_CLP_CLG_SNAP_DAILY,(system)
DimCLGRegion,CLGRegionKey,IDAS_CLP_CLG_SNAP_DAILY,(identity)
DimCLGRegion,Region,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.Region
DimCLGRegion,InsertDate,IDAS_CLP_CLG_SNAP_DAILY,(system)
DimCLGRegion,LastModifiedDate,IDAS_CLP_CLG_SNAP_DAILY,(hardcoded)
DimCLGRegion,LogDate,IDAS_CLP_CLG_SNAP_DAILY,(system)
DimCLGRefferenceNo,CLGRefferenceNoKey,IDAS_CLP_CLG_SNAP_DAILY,(identity)
DimCLGRefferenceNo,RefferenceNo,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.RefferenceNo
DimCLGRefferenceNo,InsertDate,IDAS_CLP_CLG_SNAP_DAILY,(system)
DimCLGRefferenceNo,LastModifiedDate,IDAS_CLP_CLG_SNAP_DAILY,(hardcoded)
DimCLGRefferenceNo,LogDate,IDAS_CLP_CLG_SNAP_DAILY,(system)
FactCLPCLGDaily,PeriodKey,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.factperiod
FactCLPCLGDaily,EntityKey,IDAS_CLP_CLG_SNAP_DAILY,Dim_Entity.EntityKey
FactCLPCLGDaily,ChannelKey,IDAS_CLP_CLG_SNAP_DAILY,Dim_Channel.ChannelKey
FactCLPCLGDaily,SubchannelKey,IDAS_CLP_CLG_SNAP_DAILY,Dim_Subchannel.SubchannelKey
FactCLPCLGDaily,CLGKey,IDAS_CLP_CLG_SNAP_DAILY,DimCLPCLGDaily.CLGKey
FactCLPCLGDaily,ProductKey,IDAS_CLP_CLG_SNAP_DAILY,Dim_ProdName_Finance.ProductKey
FactCLPCLGDaily,CLGBranchKey,IDAS_CLP_CLG_SNAP_DAILY,DimCLGBranch.CLGBranchKey
FactCLPCLGDaily,CLGRegionKey,IDAS_CLP_CLG_SNAP_DAILY,DimCLGRegion.CLGRegionKey
FactCLPCLGDaily,CLGRefferenceNoKey,IDAS_CLP_CLG_SNAP_DAILY,DimCLGRefferenceNo.CLGRefferenceNoKey
FactCLPCLGDaily,FLAG_RECEIVED,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.FLAG_RECEIVED
FactCLPCLGDaily,FLAG_DECIDE,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.FLAG_DECIDE
FactCLPCLGDaily,FLAG_PENDING,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.FLAG_PENDING
FactCLPCLGDaily,FLAG_PROCESS,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.FLAG_PROCESS
FactCLPCLGDaily,SubmitDate,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[Submit Date]
FactCLPCLGDaily,IssueDate,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[Issue Date]
FactCLPCLGDaily,Sum Insured,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[Sum Insured]
FactCLPCLGDaily,Basic Premium,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[Basic Premium ]
FactCLPCLGDaily,Rate,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[Rate]
FactCLPCLGDaily,Disc Bsc Premi,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[Disc Bsc Premi]
FactCLPCLGDaily,Extra Premium,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[Extra Premium]
FactCLPCLGDaily,Premium Total,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[Premium Total ]
FactCLPCLGDaily,Commission Rate,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[Commission Rate]
FactCLPCLGDaily,Commission Amount,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[Commission Amount]
FactCLPCLGDaily,Premium Netto,IDAS_CLP_CLG_SNAP_DAILY,IDAS_CLP_CLG_SNAP_DAILY.[Premium Netto]
DIM_PERIOD,[PeriodKey],,
DIM_PERIOD,[FullDateAlternateKey],,
DIM_PERIOD,[DayNumberOfWeek],,
DIM_PERIOD,[DayNameOfWeek],,
DIM_PERIOD,[DayNumberOfMonth],,
DIM_PERIOD,[DayNumberOfYear],,
DIM_PERIOD,[MonthName],,
DIM_PERIOD,[MonthNumberOfYear],,
DIM_PERIOD,[CalendarQuarter],,
DIM_PERIOD,[CalendarSemester],,
DIM_PERIOD,[CalendarYear],,
DIM_PERIOD,[IsWorkingDay],,
DIM_PERIOD,[IsWeekDay],,
DIM_PERIOD,[MonthKey],DIM_PERIOD,PERIODKEY
DIM_PERIOD,[MonthKey_prev],DIM_PERIOD,PERIODKEY
DIM_PERIOD,[WORKING_DAY_ALL],,
DIM_PERIOD,[WORKING_DAY_NUMBER_OF_MONTH],,
DIM_PERIOD,[WORKING_DAY_NUMBER_OF_MONTH_PREV_DAY],,
DIM_PERIOD,[WORKING_DAY_NUMBER_OF_MONTH_PREV_MONTH],,
DIM_PERIOD,[PERIODKEY_PREV_DAY],,
DIM_PERIOD,[PERIODKEY_PREV_MONTH],,
DIM_PERIOD,[WEEK_WD_KEY],DIM_PERIOD,WORKING_DAY_NUMBER_OF_MONTH
DIM_PERIOD,[WEEK_WD_SALES],DIM_PERIOD,WORKING_DAY_NUMBER_OF_MONTH
DIM_PERIOD,[sortmonthname],,
DIM_PERIOD,[DEFAULT_PARAMETER],,
DIM_PERIOD,[WD No of Month Day],,
VW_IDAS_PROCESSTYPE_GROSS,ENTITY,IDAS_PROCESSTYPE_GROSS,ENTITY
VW_IDAS_PROCESSTYPE_GROSS,SYSTEM,IDAS_PROCESSTYPE_GROSS,SYSTEM
VW_IDAS_PROCESSTYPE_GROSS,PROCESS_TYPE,IDAS_PROCESSTYPE_GROSS,PROCESS_TYPE
VW_IDAS_PROCESSTYPE_GROSS,FLAG_GROSS,IDAS_PROCESSTYPE_GROSS,FLAG_GROSS
VW_FACT_APE_ACTUARY_MONTHLY,FACTPERIOD,VW_FACT_APE_ACTUARY_DAILY,FACTPERIOD
VW_FACT_APE_ACTUARY_MONTHLY,PERIODKEY,VW_FACT_APE_ACTUARY_DAILY,PERIODKEY
VW_FACT_APE_ACTUARY_MONTHLY,APE_EOM,VW_FACT_APE_ACTUARY_DAILY,APE
VW_FACT_APE_ACTUARY_MONTHLY,APE_SAME_DAY,VW_FACT_APE_ACTUARY_DAILY,APE
VW_FACT_APE_ACTUARY_MONTHLY,APE_YOY,VW_FACT_APE_ACTUARY_DAILY,APE
VW_FACT_APE_ACTUARY_MONTHLY,MASTERPRODUCT_AMBITION_ID,VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_AMBITION_ID
VW_FACT_APE_ACTUARY_MONTHLY,MASTERPRODUCT_ENTITY,VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_ENTITY
VW_FACT_APE_ACTUARY_MONTHLY,MASTERPRODUCT_SYSTEM_CODE_ACTUARY,VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_SYSTEM_CODE_ACTUARY
VW_FACT_APE_ACTUARY_MONTHLY,MASTERPRODUCT_PRODUCT_ID_PEOPLESOFT,VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_PRODUCT_ID_PEOPLESOFT
VW_FACT_APE_ACTUARY_MONTHLY,MASTERPRODUCT_SP_RP,VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_SP_RP
VW_FACT_APE_ACTUARY_MONTHLY,MASTERPRODUCT_GMD_ID,VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_GMD_ID
VW_FACT_APE_ACTUARY_MONTHLY,MASTERPRODUCT_CHANNEL,VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_CHANNEL
VW_FACT_APE_ACTUARY_MONTHLY,MASTERPRODUCT_SUBCHANNEL,VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_SUBCHANNEL
VW_FACT_APE_ACTUARY_MONTHLY,MASTERPRODUCT_PRODUCT_GROUP,VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_PRODUCT_GROUP
VW_FACT_APE_ACTUARY_MONTHLY,MASTERPRODUCT_PRODUCT_CATEGORY,VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_PRODUCT_CATEGORY
VW_FACT_APE_ACTUARY_MONTHLY,MASTERPRODUCT_PRODUCT_SUB_CATEGORY,VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_PRODUCT_SUB_CATEGORY
VW_FACT_APE_ACTUARY_MONTHLY,MASTERPRODUCT_GMD_CATEGORY,VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_GMD_CATEGORY
VW_FACT_APE_ACTUARY_MONTHLY,MASTERPRODUCT_RIDER_CATEGORY,VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_RIDER_CATEGORY
VW_FACT_APE_ACTUARY_MONTHLY,MASTERPRODUCT_SYARIAH,VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_SYARIAH
VW_FACT_APE_ACTUARY_MONTHLY,MASTERPRODUCT_PRODUCT_NAME_ACTUARY,VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_PRODUCT_NAME_ACTUARY
VW_FACT_APE_ACTUARY_MONTHLY,MASTERPRODUCT_PRODUCT_NAME_MARKETING,VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_PRODUCT_NAME_MARKETING
VW_FACT_APE_ACTUARY_MONTHLY,MASTERPRODUCT_PRODUCT_NAME_FINANCE,VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_PRODUCT_NAME_FINANCE
VW_FACT_APE_ACTUARY_MONTHLY,MASTERPRODUCT_PRODUCT_NAME_PEOPLESOFT,VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_PRODUCT_NAME_PEOPLESOFT
VW_FACT_APE_ACTUARY_MONTHLY,MASTERPRODUCT_PRODUCT_SUMM_NAME,VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_PRODUCT_SUMM_NAME
VW_FACT_APE_ACTUARY_MONTHLY,MASTERPRODUCT_SYSTEM,VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_SYSTEM
VW_FACT_APE_ACTUARY_MONTHLY,MASTERPRODUCT_APE_MIX,VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_APE_MIX
VW_FACT_APE_ACTUARY_MONTHLY,MASTERPRODUCT_PROD_DASHBOARD_CATEGORY,VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_PROD_DASHBOARD_CATEGORY
VW_FACT_APE_ACTUARY_MONTHLY,APE_SOURCE,VW_FACT_APE_ACTUARY_DAILY,APE_SOURCE
VW_FACT_APE_ACTUARY_MONTHLY,PROCESS_TYPE,VW_FACT_APE_ACTUARY_DAILY,PROCESS_TYPE
VW_FACT_APE_ACTUARY_MONTHLY,CASECOUNT,VW_FACT_APE_ACTUARY_DAILY,CASECOUNT
VW_FACT_APE_ACTUARY_DAILY,FACTPERIOD,IDAS_NBVAMBITION,
VW_FACT_APE_ACTUARY_DAILY,PERIODKEY,IDAS_NBVAMBITION,
VW_FACT_APE_ACTUARY_DAILY,PERIODKEY_SYSTEM,VW_FACT_APE_SYSTEM_DAILY,PERIODKEY
VW_FACT_APE_ACTUARY_DAILY,APE,IDAS_NBVAMBITION,[APE AMBITION]
VW_FACT_APE_ACTUARY_DAILY,CASECOUNT,IDAS_NBVAMBITION,[CASE COUNT]
VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_AMBITION_ID,IDAS_NBVAMBITION,AMBITION_ID
VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_ENTITY,IDAS_NBVAMBITION,ENTITY
VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_SYSTEM_CODE_ACTUARY,VW_IDAS_MASTERPRODUCT,[SYSTEM CODE (ACTUARY)]
VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_SUBCHANNEL,VW_IDAS_MASTERPRODUCT,
VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_PRODUCT_ID_PEOPLESOFT,VW_IDAS_MASTERPRODUCT,[PRODUCT ID PEOPLESOFT]
VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_SP_RP,VW_IDAS_MASTERPRODUCT,[SP/RP]
VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_GMD_ID,VW_IDAS_MASTERPRODUCT,[GMD ID]
VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_CHANNEL,VW_IDAS_MASTERPRODUCT,
VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_PRODUCT_GROUP,VW_IDAS_MASTERPRODUCT,[PRODUCT GROUP]
VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_PRODUCT_CATEGORY,VW_IDAS_MASTERPRODUCT,[PRODUCT CATEGORY]
VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_PRODUCT_SUB_CATEGORY,VW_IDAS_MASTERPRODUCT,[PRODUCT SUB CATEGORY]
VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_GMD_CATEGORY,VW_IDAS_MASTERPRODUCT,[GMD CATEGORY]
VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_RIDER_CATEGORY,VW_IDAS_MASTERPRODUCT,[RIDER CATEGORY]
VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_SYARIAH,VW_IDAS_MASTERPRODUCT,SYARIAH
VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_PRODUCT_NAME_ACTUARY,VW_IDAS_MASTERPRODUCT,[PRODUCT NAME (ACTUARY)]
VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_PRODUCT_NAME_MARKETING,VW_IDAS_MASTERPRODUCT,[PRODUCT NAME MARKETING]
VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_PRODUCT_NAME_FINANCE,VW_IDAS_MASTERPRODUCT,[PRODUCT NAME FINANCE]
VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_PRODUCT_NAME_PEOPLESOFT,VW_IDAS_MASTERPRODUCT,[PRODUCT NAME PEOPLESOFT]
VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_PRODUCT_SUMM_NAME,VW_IDAS_MASTERPRODUCT,PRODUCT_SUMM_NAME
VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_SYSTEM,VW_IDAS_MASTERPRODUCT,SYSTEM
VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_APE_MIX,VW_IDAS_MASTERPRODUCT,[APE  MIX]
VW_FACT_APE_ACTUARY_DAILY,MASTERPRODUCT_PROD_DASHBOARD_CATEGORY,VW_IDAS_MASTERPRODUCT,PROD_DASHBOARD_CATEGORY
VW_FACT_APE_ACTUARY_DAILY,APE_SOURCE,,
VW_FACT_APE_ACTUARY_DAILY,PROCESS_TYPE,,
VW_FACT_APE_SYSTEM_DAILY,PERIODKEY,FACT_DMTM_AMFS_APE_ISSUED,PERIODKEY
VW_FACT_APE_SYSTEM_DAILY,FACTPERIOD,FACT_DMTM_AMFS_APE_ISSUED,FACTPERIOD
VW_FACT_APE_SYSTEM_DAILY,APE_SOURCE,FACT_DMTM_AMFS_APE_ISSUED,APE_SOURCE
VW_FACT_APE_SYSTEM_DAILY,APE_MIX,FACT_DMTM_AMFS_APE_ISSUED,APE_MIX
VW_FACT_APE_SYSTEM_DAILY,PROCESS_TYPE,FACT_DMTM_AMFS_APE_ISSUED,PROCESS_TYPE
VW_FACT_APE_SYSTEM_DAILY,APE,FACT_DMTM_AMFS_APE_ISSUED,APE
VW_FACT_APE_SYSTEM_DAILY,CASECOUNT,FACT_DMTM_AMFS_APE_ISSUED,CASECOUNT
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_ENTITY,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_SYSTEM,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_SYSTEM_CODE_ACTUARY,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_ID_PEOPLESOFT,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_SP_RP,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_AMBITION_ID,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_GMD_ID,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_CHANNEL,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_GROUP,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_CATEGORY,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_SUB_CATEGORY,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_GMD_CATEGORY,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_RIDER_CATEGORY,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_SYARIAH,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_NAME_ACTUARY,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_NAME_MARKETING,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_NAME_FINANCE,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_NAME_PEOPLESOFT,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_SUMM_NAME,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PROD_DASHBOARD_CATEGORY,,
VW_FACT_APE_SYSTEM_DAILY,PERIODKEY_ORIG,FACT_DMTM_AMFS_APE_ISSUED,PERIODKEY_AS_OF
VW_FACT_APE_SYSTEM_DAILY,APE_GROSS,,
VW_FACT_APE_SYSTEM_DAILY,CASECOUNT_GROSS,,
VW_FACT_APE_SYSTEM_DAILY,SRC_TBL,,
VW_FACT_APE_SYSTEM_DAILY,PERIODKEY,FACT_RLS_AMFS_APE_ADD_LSTU,PERIODKEY
VW_FACT_APE_SYSTEM_DAILY,FACTPERIOD,FACT_RLS_AMFS_APE_ADD_LSTU,FACTPERIOD
VW_FACT_APE_SYSTEM_DAILY,APE_SOURCE,FACT_RLS_AMFS_APE_ADD_LSTU,APE_SOURCE
VW_FACT_APE_SYSTEM_DAILY,APE_MIX,FACT_RLS_AMFS_APE_ADD_LSTU,APE_MIX
VW_FACT_APE_SYSTEM_DAILY,PROCESS_TYPE,FACT_RLS_AMFS_APE_ADD_LSTU,PROCESS_TYPE
VW_FACT_APE_SYSTEM_DAILY,APE,FACT_RLS_AMFS_APE_ADD_LSTU,APE
VW_FACT_APE_SYSTEM_DAILY,CASECOUNT,FACT_RLS_AMFS_APE_ADD_LSTU,CASECOUNT
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_ENTITY,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_SYSTEM,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_SYSTEM_CODE_ACTUARY,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_ID_PEOPLESOFT,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_SP_RP,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_AMBITION_ID,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_GMD_ID,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_CHANNEL,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_GROUP,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_CATEGORY,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_SUB_CATEGORY,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_GMD_CATEGORY,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_RIDER_CATEGORY,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_SYARIAH,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_NAME_ACTUARY,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_NAME_MARKETING,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_NAME_FINANCE,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_NAME_PEOPLESOFT,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_SUMM_NAME,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PROD_DASHBOARD_CATEGORY,,
VW_FACT_APE_SYSTEM_DAILY,PERIODKEY_ORIG,FACT_RLS_AMFS_APE_ADD_LSTU,PERIODKEY_AS_OF
VW_FACT_APE_SYSTEM_DAILY,APE_GROSS,,
VW_FACT_APE_SYSTEM_DAILY,CASECOUNT_GROSS,,
VW_FACT_APE_SYSTEM_DAILY,SRC_TBL,,
VW_FACT_APE_SYSTEM_DAILY,PERIODKEY,FACT_RLS_AMFS_APE_ADD_RTU,PERIODKEY
VW_FACT_APE_SYSTEM_DAILY,FACTPERIOD,FACT_RLS_AMFS_APE_ADD_RTU,FACTPERIOD
VW_FACT_APE_SYSTEM_DAILY,APE_SOURCE,FACT_RLS_AMFS_APE_ADD_RTU,APE_SOURCE
VW_FACT_APE_SYSTEM_DAILY,APE_MIX,FACT_RLS_AMFS_APE_ADD_RTU,APE_MIX
VW_FACT_APE_SYSTEM_DAILY,PROCESS_TYPE,FACT_RLS_AMFS_APE_ADD_RTU,PROCESS_TYPE
VW_FACT_APE_SYSTEM_DAILY,APE,FACT_RLS_AMFS_APE_ADD_RTU,APE
VW_FACT_APE_SYSTEM_DAILY,CASECOUNT,FACT_RLS_AMFS_APE_ADD_RTU,CASECOUNT
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_ENTITY,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_SYSTEM,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_SYSTEM_CODE_ACTUARY,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_ID_PEOPLESOFT,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_SP_RP,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_AMBITION_ID,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_GMD_ID,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_CHANNEL,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_GROUP,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_CATEGORY,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_SUB_CATEGORY,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_GMD_CATEGORY,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_RIDER_CATEGORY,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_SYARIAH,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_NAME_ACTUARY,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_NAME_MARKETING,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_NAME_FINANCE,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_NAME_PEOPLESOFT,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PRODUCT_SUMM_NAME,,
VW_FACT_APE_SYSTEM_DAILY,MASTERPRODUCT_PROD_DASHBOARD_CATEGORY,,
VW_FACT_APE_SYSTEM_DAILY,PERIODKEY_ORIG,FACT_RLS_AMFS_APE_ADD_RTU,PERIODKEY_AS_OF
VW_FACT_APE_SYSTEM_DAILY,APE_GROSS,,
